,0,1
1135,144.0,0.084745763
1136,144.0,0.237288136
1137,144.0,0.122807018
1138,144.0,0.033898305
1139,144.0,0.271186441
1140,144.0,0.068965517
1141,144.0,0.019607843
1142,144.0,0.134615385
1143,144.0,0.155172414
1144,144.0,0.11666666699999999
1145,144.0,0.517857143
1146,144.0,0.14285714300000002
1147,144.0,0.133333333
1148,144.0,0.31578947399999996
1149,144.0,0.38983050799999996
1150,144.0,0.054545455
1151,144.0,0.20689655199999998
1152,144.0,0.288135593
1153,144.0,0.08620689699999999
1154,144.0,0.068965517
1155,144.0,0.173076923
1156,144.0,0.583333333
1157,144.0,0.08
1158,144.0,0.0
1159,144.0,0.25862069
1160,144.0,0.072727273
1161,144.0,0.18333333300000001
1162,144.0,0.17857142899999998
1163,144.0,0.051724137999999996
1164,144.0,0.083333333
1165,144.0,0.15
1166,144.0,0.214285714
1167,144.0,0.237288136
1168,144.0,0.12962963
1169,144.0,0.017241378999999998
1170,144.0,0.169491525
1171,144.0,0.127272727
1172,144.0,0.054545455
1173,144.0,0.08620689699999999
1174,144.0,0.10344827599999999
1175,144.0,0.0
1176,144.0,0.16071428599999998
1177,144.0,0.271186441
1178,144.0,0.083333333
1179,144.0,0.333333333
1180,144.0,0.05
1181,144.0,0.133333333
1182,144.0,0.05
1183,144.0,0.066666667
1184,144.0,0.035714286
1185,144.0,0.016949153
1186,144.0,0.301886792
1187,144.0,0.233333333
1188,144.0,0.20689655199999998
1189,144.0,0.033898305
1190,144.0,0.350877193
1191,144.0,0.33898305100000004
1192,144.0,0.3
1193,144.0,0.509433962
1194,144.0,0.090909091
1195,144.0,0.098039216
1196,144.0,0.293103448
1197,144.0,0.237288136
1198,144.0,0.396551724
1199,144.0,0.133333333
1200,144.0,0.155172414
1201,144.0,0.15
1202,144.0,0.08
1203,144.0,0.166666667
1204,144.0,0.13559322
1205,144.0,0.122807018
1206,144.0,0.017241378999999998
1207,144.0,0.237288136
1208,144.0,0.06779661
1209,144.0,0.25
1210,144.0,0.071428571
1211,144.0,0.303571429
1212,144.0,0.264150943
1213,144.0,0.084745763
1214,144.0,0.163636364
1215,144.0,0.071428571
1216,144.0,0.264150943
1217,144.0,0.40740740700000005
1218,144.0,0.245614035
1219,144.0,0.20338983100000002
1220,144.0,0.0
1221,144.0,0.233333333
1222,144.0,0.37254902
1223,144.0,0.068965517
1224,144.0,0.35
1225,144.0,0.271186441
1226,144.0,0.218181818
1227,144.0,0.018867925
1228,144.0,0.301886792
1229,144.0,0.13559322
1230,144.0,0.21052631600000002
1231,144.0,0.321428571
1232,144.0,0.15789473699999998
1233,144.0,0.346938776
1234,144.0,0.21052631600000002
1235,144.0,0.372881356
1236,144.0,0.037735849
1237,144.0,0.153846154
1238,144.0,0.150943396
1239,144.0,0.070175439
1240,144.0,0.120689655
1241,144.0,0.133333333
1242,144.0,0.363636364
1243,144.0,0.21666666699999998
1244,144.0,0.316666667
1245,144.0,0.096153846
1246,144.0,0.033898305
1247,144.0,0.051724137999999996
1248,144.0,0.237288136
1249,144.0,0.122807018
1250,144.0,0.20689655199999998
1251,144.0,0.066666667
1252,144.0,0.186440678
1253,144.0,0.11666666699999999
1254,144.0,0.333333333
1255,144.0,0.305084746
1256,144.0,0.452830189
1257,144.0,0.13559322
1258,144.0,0.574074074
1259,144.0,0.271186441
1260,144.0,0.21666666699999998
1261,144.0,0.0
1262,144.0,0.10344827599999999
1263,144.0,0.033333333
1264,144.0,0.166666667
1265,144.0,0.066666667
1266,144.0,0.25862069
1267,144.0,0.070175439
1268,144.0,0.083333333
1269,144.0,0.350877193
1270,144.0,0.44067796600000003
1271,144.0,0.053571429000000004
1272,144.0,0.28571428600000004
1273,144.0,0.037735849
1274,144.0,0.0
1275,144.0,0.066666667
1276,144.0,0.36842105299999994
1277,144.0,0.224137931
1278,144.0,0.16071428599999998
1279,144.0,0.20338983100000002
1280,144.0,0.0
1281,144.0,0.122807018
1282,144.0,0.2
1283,144.0,0.263157895
1284,144.0,0.21153846199999998
1285,144.0,0.125
1286,144.0,0.084745763
1287,144.0,0.068965517
1288,144.0,0.033898305
1289,144.0,0.448275862
1290,144.0,0.089285714
1291,144.0,0.172413793
1292,144.0,0.35
1293,144.0,0.054545455
1294,144.0,0.2
1295,144.0,0.0
1296,144.0,0.322033898
1297,144.0,0.20689655199999998
1298,144.0,0.107142857
1299,144.0,0.510204082
1300,144.0,0.36
1301,144.0,0.0
1302,144.0,0.08620689699999999
1303,144.0,0.066666667
1304,144.0,0.018181818
1305,144.0,0.38596491200000005
1306,144.0,0.1
1307,144.0,0.052631579000000005
1308,144.0,0.120689655
1309,144.0,0.448275862
1310,144.0,0.019607843
1311,144.0,0.118644068
1312,144.0,0.13559322
1313,144.0,0.20370370399999999
1314,144.0,0.0
1315,144.0,0.034482759
1316,144.0,0.071428571
1317,144.0,0.033333333
1318,144.0,0.13559322
1319,144.0,0.21052631600000002
1320,144.0,0.271186441
1321,144.0,0.166666667
1322,144.0,0.21052631600000002
1323,144.0,0.083333333
1324,144.0,0.084745763
1325,144.0,0.017241378999999998
1326,144.0,0.056603774
1327,144.0,0.21052631600000002
1328,144.0,0.066666667
1329,144.0,0.087719298
1330,144.0,0.175438596
1331,144.0,0.20338983100000002
1332,144.0,0.118644068
1333,144.0,0.363636364
1334,144.0,0.152542373
1335,144.0,0.087719298
1336,144.0,0.11320754699999999
1337,144.0,0.06
1338,144.0,0.051724137999999996
1339,144.0,0.21153846199999998
1340,144.0,0.305084746
1341,144.0,0.071428571
1342,144.0,0.452830189
1343,144.0,0.122807018
1344,144.0,0.45762711899999997
1345,144.0,0.19642857100000002
1346,144.0,0.2
1347,144.0,0.118644068
1348,144.0,0.20689655199999998
1349,144.0,0.454545455
1350,144.0,0.089285714
1351,144.0,0.033898305
1352,144.0,0.084745763
1353,144.0,0.066666667
1354,144.0,0.344827586
1355,144.0,0.056603774
1356,144.0,0.133333333
1357,144.0,0.38596491200000005
1358,144.0,0.35593220299999995
1359,144.0,0.10526315800000001
1360,144.0,0.017241378999999998
1361,144.0,0.033898305
1362,144.0,0.452830189
1363,144.0,0.15789473699999998
1364,144.0,0.169491525
1365,144.0,0.137931034
1366,144.0,0.293103448
1367,169.0,0.352941176
1368,169.0,0.017241378999999998
1369,169.0,0.08
1370,169.0,0.10344827599999999
1371,169.0,0.15
1372,169.0,0.166666667
1373,169.0,0.21666666699999998
1374,169.0,0.228070175
1375,169.0,0.327586207
1376,169.0,0.1
1377,169.0,0.016666667
1378,169.0,0.358490566
1379,169.0,0.322033898
1380,169.0,0.017241378999999998
1381,169.0,0.406779661
1382,169.0,0.42105263200000004
1383,169.0,0.016949153
1384,169.0,0.316666667
1385,169.0,0.379310345
1386,169.0,0.137931034
1387,169.0,0.072727273
1388,169.0,0.396551724
1389,169.0,0.052631579000000005
1390,169.0,0.2
1391,169.0,0.15
1392,169.0,0.18965517199999998
1393,169.0,0.185185185
1394,169.0,0.090909091
1395,169.0,0.272727273
1396,169.0,0.148148148
1397,169.0,0.214285714
1398,169.0,0.25
1399,169.0,0.036363636
1400,169.0,0.162790698
1401,169.0,0.018181818
1402,169.0,0.0
1403,169.0,0.050847458
1404,169.0,0.254545455
1405,169.0,0.0
1406,169.0,0.21666666699999998
1407,169.0,0.491525424
1408,169.0,0.519230769
1409,169.0,0.051724137999999996
1410,169.0,0.26666666699999997
1411,169.0,0.237288136
1412,169.0,0.288135593
1413,169.0,0.083333333
1414,169.0,0.172413793
1415,169.0,0.034482759
1416,169.0,0.754385965
1417,169.0,0.101694915
1418,169.0,0.035087718999999996
1419,169.0,0.222222222
1420,169.0,0.267857143
1421,169.0,0.20338983100000002
1422,169.0,0.109090909
1423,169.0,0.033333333
1424,169.0,0.0
1425,169.0,0.107142857
1426,169.0,0.37037037
1427,169.0,0.033333333
1428,169.0,0.1
1429,169.0,0.016666667
1430,169.0,0.075471698
1431,169.0,0.152542373
1432,169.0,0.01754386
1433,169.0,0.31372549
1434,169.0,0.222222222
1435,169.0,0.018181818
1436,169.0,0.15789473699999998
1437,169.0,0.032786885
1438,169.0,0.068965517
1439,169.0,0.491525424
1440,169.0,0.574074074
1441,169.0,0.115384615
1442,169.0,0.145454545
1443,169.0,0.083333333
1444,169.0,0.058823529000000006
1445,169.0,0.107142857
1446,169.0,0.0
1447,169.0,0.11320754699999999
1448,169.0,0.052631579000000005
1449,169.0,0.050847458
1450,169.0,0.272727273
1451,169.0,0.425925926
1452,169.0,0.1
1453,169.0,0.20689655199999998
1454,169.0,0.06779661
1455,169.0,0.19298245600000002
1456,169.0,0.090909091
1457,169.0,0.214285714
1458,169.0,0.089285714
1459,169.0,0.068965517
1460,169.0,0.290909091
1461,169.0,0.632653061
1462,169.0,0.0
1463,169.0,0.25
1464,169.0,0.45762711899999997
1465,169.0,0.233333333
1466,169.0,0.474576271
1467,169.0,0.084745763
1468,169.0,0.327586207
1469,169.0,0.076923077
1470,169.0,0.228070175
1471,169.0,0.117647059
1472,169.0,0.2
1473,169.0,0.428571429
1474,169.0,0.21052631600000002
1475,169.0,0.283333333
1476,169.0,0.372881356
1477,169.0,0.35
1478,169.0,0.224137931
1479,169.0,0.181818182
1480,169.0,0.24137931
1481,169.0,0.033333333
1482,169.0,0.10344827599999999
1483,169.0,0.28070175399999997
1484,169.0,0.034482759
1485,169.0,0.245614035
1486,169.0,0.034482759
1487,169.0,0.115384615
1488,169.0,0.084745763
1489,169.0,0.118644068
1490,169.0,0.13559322
1491,169.0,0.26666666699999997
1492,169.0,0.054545455
1493,169.0,0.01754386
1494,169.0,0.033898305
1495,169.0,0.35593220299999995
1496,169.0,0.068965517
1497,169.0,0.10526315800000001
1498,169.0,0.034482759
1499,169.0,0.145833333
1500,169.0,0.0
1501,169.0,0.21666666699999998
1502,169.0,0.018518519
1503,169.0,0.137931034
1504,169.0,0.033898305
1505,169.0,0.20689655199999998
1506,169.0,0.235294118
1507,169.0,0.076923077
1508,169.0,0.068965517
1509,169.0,0.084745763
1510,169.0,0.237288136
1511,169.0,0.293103448
1512,169.0,0.0
1513,169.0,0.056603774
1514,169.0,0.224137931
1515,169.0,0.017241378999999998
1516,169.0,0.254237288
1517,169.0,0.446428571
1518,169.0,0.26666666699999997
1519,169.0,0.037037037
1520,169.0,0.263157895
1521,169.0,0.053571429000000004
1522,169.0,0.163636364
1523,169.0,0.050847458
1524,169.0,0.118644068
1525,169.0,0.016666667
1526,169.0,0.20754717
1527,169.0,0.052631579000000005
1528,169.0,0.214285714
1529,169.0,0.120689655
1530,169.0,0.41666666700000005
1531,169.0,0.084745763
1532,169.0,0.122807018
1533,169.0,0.264150943
1534,169.0,0.172413793
1535,169.0,0.05
1536,169.0,0.109090909
1537,169.0,0.156862745
1538,169.0,0.016666667
1539,169.0,0.08620689699999999
1540,169.0,0.372881356
1541,169.0,0.303571429
1542,169.0,0.25925925899999996
1543,169.0,0.071428571
1544,169.0,0.233333333
1545,169.0,0.20338983100000002
1546,169.0,0.322033898
1547,169.0,0.362068966
1548,169.0,0.254237288
1549,169.0,0.155172414
1550,169.0,0.01754386
1551,169.0,0.11320754699999999
1552,169.0,0.037037037
1553,169.0,0.035087718999999996
1554,169.0,0.033333333
1555,169.0,0.056603774
1556,169.0,0.084745763
1557,169.0,0.169491525
1558,169.0,0.22033898300000002
1559,169.0,0.155172414
1560,169.0,0.698113208
1561,169.0,0.050847458
1562,169.0,0.169491525
1563,169.0,0.224137931
1564,169.0,0.018181818
1565,169.0,0.016949153
1566,169.0,0.016666667
1567,169.0,0.186440678
1568,169.0,0.28070175399999997
1569,169.0,0.204545455
1570,169.0,0.034482759
1571,169.0,0.172413793
1572,169.0,0.169491525
1573,169.0,0.169491525
1574,169.0,0.068965517
1575,169.0,0.296296296
1576,169.0,0.333333333
1577,169.0,0.21666666699999998
1578,169.0,0.089285714
1579,169.0,0.215686275
1580,169.0,0.41071428600000004
1581,169.0,0.17857142899999998
1582,169.0,0.074074074
1583,169.0,0.21052631600000002
1584,169.0,0.087719298
1585,169.0,0.185185185
1586,169.0,0.033333333
1587,169.0,0.08620689699999999
1588,169.0,0.08620689699999999
1589,169.0,0.071428571
1590,169.0,0.01754386
1591,169.0,0.20689655199999998
1592,169.0,0.06779661
1593,196.0,0.321428571
1594,196.0,0.050847458
1595,196.0,0.18965517199999998
1596,196.0,0.066666667
1597,196.0,0.14035087699999999
1598,196.0,0.245283019
1599,196.0,0.175438596
1600,196.0,0.557692308
1601,196.0,0.12
1602,196.0,0.15789473699999998
1603,196.0,0.017241378999999998
1604,196.0,0.166666667
1605,196.0,0.0
1606,196.0,0.017241378999999998
1607,196.0,0.087719298
1608,196.0,0.016666667
1609,196.0,0.122807018
1610,196.0,0.152542373
1611,196.0,0.14035087699999999
1612,196.0,0.31578947399999996
1613,196.0,0.13559322
1614,196.0,0.224137931
1615,196.0,0.155172414
1616,196.0,0.181818182
1617,196.0,0.0
1618,196.0,0.092592593
1619,196.0,0.814814815
1620,196.0,0.017241378999999998
1621,196.0,0.13725490199999998
1622,196.0,0.25
1623,196.0,0.101694915
1624,196.0,0.186440678
1625,196.0,0.25862069
1626,196.0,0.36666666700000006
1627,196.0,0.113636364
1628,196.0,0.169491525
1629,196.0,0.083333333
1630,196.0,0.1
1631,196.0,0.051724137999999996
1632,196.0,0.071428571
1633,196.0,0.089285714
1634,196.0,0.3
1635,196.0,0.32075471699999997
1636,196.0,0.275862069
1637,196.0,0.050847458
1638,196.0,0.120689655
1639,196.0,0.21052631600000002
1640,196.0,0.166666667
1641,196.0,0.05
1642,196.0,0.051724137999999996
1643,196.0,0.288135593
1644,196.0,0.25862069
1645,196.0,0.075471698
1646,196.0,0.344827586
1647,196.0,0.10344827599999999
1648,196.0,0.068965517
1649,196.0,0.12244898
1650,196.0,0.016949153
1651,196.0,0.17857142899999998
1652,196.0,0.035087718999999996
1653,196.0,0.066666667
1654,196.0,0.084745763
1655,196.0,0.166666667
1656,196.0,0.084745763
1657,196.0,0.172413793
1658,196.0,0.44067796600000003
1659,196.0,0.237288136
1660,196.0,0.35
1661,196.0,0.033333333
1662,196.0,0.224137931
1663,196.0,0.1
1664,196.0,0.358490566
1665,196.0,0.275862069
1666,196.0,0.224137931
1667,196.0,0.152542373
1668,196.0,0.137931034
1669,196.0,0.0
1670,196.0,0.083333333
1671,196.0,0.245614035
1672,196.0,0.090909091
1673,196.0,0.38333333299999994
1674,196.0,0.039215686
1675,196.0,0.42105263200000004
1676,196.0,0.08620689699999999
1677,196.0,0.172413793
1678,196.0,0.109090909
1679,196.0,0.035714286
1680,196.0,0.08620689699999999
1681,196.0,0.28070175399999997
1682,196.0,0.362068966
1683,196.0,0.016666667
1684,196.0,0.18965517199999998
1685,196.0,0.21666666699999998
1686,196.0,0.18333333300000001
1687,196.0,0.125
1688,196.0,0.13559322
1689,196.0,0.066666667
1690,196.0,0.28070175399999997
1691,196.0,0.145454545
1692,196.0,0.070175439
1693,196.0,0.087719298
1694,196.0,0.111111111
1695,196.0,0.033898305
1696,196.0,0.310344828
1697,196.0,0.036363636
1698,196.0,0.070175439
1699,196.0,0.122807018
1700,196.0,0.056603774
1701,196.0,0.571428571
1702,196.0,0.083333333
1703,196.0,0.041666667000000004
1704,196.0,0.12962963
1705,196.0,0.175438596
1706,196.0,0.133333333
1707,196.0,0.172413793
1708,196.0,0.084745763
1709,196.0,0.10344827599999999
1710,196.0,0.293103448
1711,196.0,0.403508772
1712,196.0,0.2
1713,196.0,0.052631579000000005
1714,196.0,0.344827586
1715,196.0,0.152542373
1716,196.0,0.133333333
1717,196.0,0.254237288
1718,196.0,0.1
1719,196.0,0.05
1720,196.0,0.237288136
1721,196.0,0.14
1722,196.0,0.071428571
1723,196.0,0.4
1724,196.0,0.034482759
1725,196.0,0.12962963
1726,196.0,0.14035087699999999
1727,196.0,0.21052631600000002
1728,196.0,0.019230768999999998
1729,196.0,0.037735849
1730,196.0,0.054545455
1731,196.0,0.068965517
1732,196.0,0.14285714300000002
1733,196.0,0.38596491200000005
1734,196.0,0.071428571
1735,196.0,0.19298245600000002
1736,196.0,0.305084746
1737,196.0,0.38333333299999994
1738,196.0,0.056603774
1739,196.0,0.053571429000000004
1740,196.0,0.45762711899999997
1741,196.0,0.224137931
1742,196.0,0.133333333
1743,196.0,0.033898305
1744,196.0,0.37037037
1745,196.0,0.118644068
1746,196.0,0.16071428599999998
1747,196.0,0.0
1748,196.0,0.118644068
1749,196.0,0.037037037
1750,196.0,0.034482759
1751,196.0,0.05
1752,196.0,0.0
1753,196.0,0.06779661
1754,196.0,0.5
1755,196.0,0.19607843100000003
1756,196.0,0.125
1757,196.0,0.152542373
1758,196.0,0.152542373
1759,196.0,0.072727273
1760,196.0,0.017857143
1761,196.0,0.362068966
1762,196.0,0.222222222
1763,196.0,0.267857143
1764,196.0,0.137931034
1765,196.0,0.109090909
1766,196.0,0.610169492
1767,196.0,0.25862069
1768,196.0,0.2
1769,196.0,0.175438596
1770,196.0,0.0
1771,196.0,0.0
1772,196.0,0.406779661
1773,196.0,0.051724137999999996
1774,196.0,0.1
1775,196.0,0.016666667
1776,196.0,0.271186441
1777,196.0,0.518518519
1778,196.0,0.084745763
1779,196.0,0.054545455
1780,196.0,0.11666666699999999
1781,196.0,0.13559322
1782,196.0,0.118644068
1783,196.0,0.017241378999999998
1784,196.0,0.155172414
1785,196.0,0.0
1786,196.0,0.092592593
1787,196.0,0.43103448299999997
1788,196.0,0.087719298
1789,196.0,0.509090909
1790,196.0,0.166666667
1791,196.0,0.084745763
1792,196.0,0.186440678
1793,196.0,0.084745763
1794,196.0,0.166666667
1795,196.0,0.185185185
1796,196.0,0.26666666699999997
1797,196.0,0.10526315800000001
1798,196.0,0.070175439
1799,196.0,0.22033898300000002
1800,196.0,0.035087718999999996
1801,196.0,0.148148148
1802,196.0,0.263157895
1803,196.0,0.016666667
1804,196.0,0.08620689699999999
1805,196.0,0.20338983100000002
1806,196.0,0.14285714300000002
1807,196.0,0.15
1808,196.0,0.44067796600000003
1809,196.0,0.096153846
1810,196.0,0.20338983100000002
1811,196.0,0.322033898
1812,196.0,0.218181818
1813,196.0,0.074074074
1814,196.0,0.13559322
1815,196.0,0.050847458
1816,196.0,0.090909091
1817,196.0,0.072727273
1818,196.0,0.38596491200000005
1819,196.0,0.33928571399999996
1820,196.0,0.12962963
1821,196.0,0.2
1822,196.0,0.559322034
1823,196.0,0.11666666699999999
1824,196.0,0.09433962300000001
1825,196.0,0.372881356
1826,196.0,0.237288136
1827,225.0,0.083333333
1828,225.0,0.017241378999999998
1829,225.0,0.05
1830,225.0,0.118644068
1831,225.0,0.14035087699999999
1832,225.0,0.153846154
1833,225.0,0.08620689699999999
1834,225.0,0.16
1835,225.0,0.35593220299999995
1836,225.0,0.096153846
1837,225.0,0.133333333
1838,225.0,0.01754386
1839,225.0,0.473684211
1840,225.0,0.10526315800000001
1841,225.0,0.075471698
1842,225.0,0.08620689699999999
1843,225.0,0.38983050799999996
1844,225.0,0.089285714
1845,225.0,0.10344827599999999
1846,225.0,0.101694915
1847,225.0,0.052631579000000005
1848,225.0,0.10526315800000001
1849,225.0,0.10344827599999999
1850,225.0,0.08620689699999999
1851,225.0,0.052631579000000005
1852,225.0,0.263157895
1853,225.0,0.072727273
1854,225.0,0.034482759
1855,225.0,0.175438596
1856,225.0,0.016949153
1857,225.0,0.20370370399999999
1858,225.0,0.186440678
1859,225.0,0.090909091
1860,225.0,0.039215686
1861,225.0,0.175438596
1862,225.0,0.017241378999999998
1863,225.0,0.163934426
1864,225.0,0.38983050799999996
1865,225.0,0.166666667
1866,225.0,0.019607843
1867,225.0,0.22033898300000002
1868,225.0,0.175438596
1869,225.0,0.636363636
1870,225.0,0.2
1871,225.0,0.035714286
1872,225.0,0.052631579000000005
1873,225.0,0.038461537999999997
1874,225.0,0.272727273
1875,225.0,0.050847458
1876,225.0,0.2
1877,225.0,0.05
1878,225.0,0.265306122
1879,225.0,0.307692308
1880,225.0,0.109090909
1881,225.0,0.186440678
1882,225.0,0.396551724
1883,225.0,0.25
1884,225.0,0.31372549
1885,225.0,0.0
1886,225.0,0.083333333
1887,225.0,0.017241378999999998
1888,225.0,0.14035087699999999
1889,225.0,0.107142857
1890,225.0,0.152542373
1891,225.0,0.034482759
1892,225.0,0.068965517
1893,225.0,0.218181818
1894,225.0,0.35593220299999995
1895,225.0,0.066666667
1896,225.0,0.016949153
1897,225.0,0.033333333
1898,225.0,0.016949153
1899,225.0,0.10344827599999999
1900,225.0,0.2
1901,225.0,0.0
1902,225.0,0.087719298
1903,225.0,0.0
1904,225.0,0.016666667
1905,225.0,0.314814815
1906,225.0,0.066666667
1907,225.0,0.233333333
1908,225.0,0.482758621
1909,225.0,0.051724137999999996
1910,225.0,0.24137931
1911,225.0,0.293103448
1912,225.0,0.25862069
1913,225.0,0.244897959
1914,225.0,0.290909091
1915,225.0,0.017241378999999998
1916,225.0,0.034482759
1917,225.0,0.228070175
1918,225.0,0.31578947399999996
1919,225.0,0.050847458
1920,225.0,0.448275862
1921,225.0,0.071428571
1922,225.0,0.051724137999999996
1923,225.0,0.45762711899999997
1924,225.0,0.132075472
1925,225.0,0.28571428600000004
1926,225.0,0.163636364
1927,225.0,0.0
1928,225.0,0.101694915
1929,225.0,0.0
1930,225.0,0.0
1931,225.0,0.237288136
1932,225.0,0.150943396
1933,225.0,0.12
1934,225.0,0.38333333299999994
1935,225.0,0.074074074
1936,225.0,0.322033898
1937,225.0,0.327586207
1938,225.0,0.016666667
1939,225.0,0.0
1940,225.0,0.037037037
1941,225.0,0.13559322
1942,225.0,0.14035087699999999
1943,225.0,0.18965517199999998
1944,225.0,0.109090909
1945,225.0,0.132075472
1946,225.0,0.111111111
1947,225.0,0.396551724
1948,225.0,0.12244898
1949,225.0,0.344827586
1950,225.0,0.224137931
1951,225.0,0.034482759
1952,225.0,0.068965517
1953,225.0,0.188679245
1954,225.0,0.083333333
1955,225.0,0.214285714
1956,225.0,0.055555556
1957,225.0,0.27450980399999997
1958,225.0,0.433962264
1959,225.0,0.0
1960,225.0,0.152542373
1961,225.0,0.26666666699999997
1962,225.0,0.056603774
1963,225.0,0.5
1964,225.0,0.016949153
1965,225.0,0.33898305100000004
1966,225.0,0.034482759
1967,225.0,0.01754386
1968,225.0,0.034482759
1969,225.0,0.13559322
1970,225.0,0.083333333
1971,225.0,0.46666666700000003
1972,225.0,0.181818182
1973,225.0,0.120689655
1974,225.0,0.070175439
1975,225.0,0.033898305
1976,225.0,0.186440678
1977,225.0,0.379310345
1978,225.0,0.11320754699999999
1979,225.0,0.2
1980,225.0,0.3
1981,225.0,0.491525424
1982,225.0,0.237288136
1983,225.0,0.083333333
1984,225.0,0.21052631600000002
1985,225.0,0.118644068
1986,225.0,0.0
1987,225.0,0.12962963
1988,225.0,0.152542373
1989,225.0,0.25
1990,225.0,0.15789473699999998
1991,225.0,0.20338983100000002
1992,225.0,0.033333333
1993,225.0,0.145454545
1994,225.0,0.169491525
1995,225.0,0.10526315800000001
1996,225.0,0.035087718999999996
1997,225.0,0.351851852
1998,225.0,0.118644068
1999,225.0,0.214285714
2000,225.0,0.017241378999999998
2001,225.0,0.120689655
2002,225.0,0.075471698
2003,225.0,0.327586207
2004,225.0,0.120689655
2005,225.0,0.035087718999999996
2006,225.0,0.327586207
2007,225.0,0.118644068
2008,225.0,0.068965517
2009,225.0,0.228070175
2010,225.0,0.172413793
2011,225.0,0.35714285700000004
2012,225.0,0.172413793
2013,225.0,0.3
2014,225.0,0.118644068
2015,225.0,0.38888888899999996
2016,225.0,0.037735849
2017,225.0,0.186440678
2018,225.0,0.10526315800000001
2019,225.0,0.06779661
2020,225.0,0.01754386
2021,225.0,0.034482759
2022,225.0,0.20338983100000002
2023,225.0,0.283333333
2024,225.0,0.52173913
2025,225.0,0.133333333
2026,225.0,0.271186441
2027,225.0,0.076923077
2028,225.0,0.09433962300000001
2029,225.0,0.271186441
2030,225.0,0.44067796600000003
2031,225.0,0.237288136
2032,225.0,0.16071428599999998
2033,225.0,0.0
2034,225.0,0.018518519
2035,225.0,0.068965517
2036,225.0,0.14285714300000002
2037,225.0,0.06779661
2038,225.0,0.43859649100000003
2039,225.0,0.254237288
2040,225.0,0.13559322
2041,225.0,0.019230768999999998
2042,225.0,0.087719298
2043,225.0,0.056603774
2044,225.0,0.06
2045,225.0,0.22033898300000002
2046,225.0,0.322033898
2047,225.0,0.075471698
2048,225.0,0.066666667
2049,256.0,0.125
2050,256.0,0.065217391
2051,256.0,0.24137931
2052,256.0,0.0
2053,256.0,0.111111111
2054,256.0,0.172413793
2055,256.0,0.072727273
2056,256.0,0.107142857
2057,256.0,0.08620689699999999
2058,256.0,0.13559322
2059,256.0,0.25862069
2060,256.0,0.19298245600000002
2061,256.0,0.017241378999999998
2062,256.0,0.13559322
2063,256.0,0.4
2064,256.0,0.0
2065,256.0,0.148148148
2066,256.0,0.26666666699999997
2067,256.0,0.01754386
2068,256.0,0.111111111
2069,256.0,0.016666667
2070,256.0,0.034482759
2071,256.0,0.137931034
2072,256.0,0.14035087699999999
2073,256.0,0.057692308
2074,256.0,0.033898305
2075,256.0,0.122807018
2076,256.0,0.172413793
2077,256.0,0.16071428599999998
2078,256.0,0.186440678
2079,256.0,0.033898305
2080,256.0,0.15
2081,256.0,0.1
2082,256.0,0.0
2083,256.0,0.090909091
2084,256.0,0.28070175399999997
2085,256.0,0.125
2086,256.0,0.14285714300000002
2087,256.0,0.035087718999999996
2088,256.0,0.06779661
2089,256.0,0.23214285699999998
2090,256.0,0.05
2091,256.0,0.018867925
2092,256.0,0.406779661
2093,256.0,0.18333333300000001
2094,256.0,0.333333333
2095,256.0,0.13559322
2096,256.0,0.034482759
2097,256.0,0.018181818
2098,256.0,0.166666667
2099,256.0,0.071428571
2100,256.0,0.305084746
2101,256.0,0.3
2102,256.0,0.2
2103,256.0,0.034482759
2104,256.0,0.152542373
2105,256.0,0.092592593
2106,256.0,0.056603774
2107,256.0,0.32075471699999997
2108,256.0,0.084745763
2109,256.0,0.035714286
2110,256.0,0.423728814
2111,256.0,0.20338983100000002
2112,256.0,0.068965517
2113,256.0,0.070175439
2114,256.0,0.224137931
2115,256.0,0.403508772
2116,256.0,0.127272727
2117,256.0,0.071428571
2118,256.0,0.068965517
2119,256.0,0.148148148
2120,256.0,0.166666667
2121,256.0,0.15
2122,256.0,0.12962963
2123,256.0,0.016949153
2124,256.0,0.25862069
2125,256.0,0.169491525
2126,256.0,0.083333333
2127,256.0,0.55
2128,256.0,0.017857143
2129,256.0,0.090909091
2130,256.0,0.122807018
2131,256.0,0.13559322
2132,256.0,0.0
2133,256.0,0.192307692
2134,256.0,0.070175439
2135,256.0,0.169491525
2136,256.0,0.316666667
2137,256.0,0.428571429
2138,256.0,0.033898305
2139,256.0,0.122807018
2140,256.0,0.033898305
2141,256.0,0.036363636
2142,256.0,0.237288136
2143,256.0,0.14285714300000002
2144,256.0,0.11666666699999999
2145,256.0,0.153846154
2146,256.0,0.2
2147,256.0,0.13559322
2148,256.0,0.307692308
2149,256.0,0.068965517
2150,256.0,0.051724137999999996
2151,256.0,0.033898305
2152,256.0,0.218181818
2153,256.0,0.06779661
2154,256.0,0.127272727
2155,256.0,0.21666666699999998
2156,256.0,0.054545455
2157,256.0,0.3
2158,256.0,0.33898305100000004
2159,256.0,0.050847458
2160,256.0,0.716981132
2161,256.0,0.137931034
2162,256.0,0.42105263200000004
2163,256.0,0.155172414
2164,256.0,0.28070175399999997
2165,256.0,0.083333333
2166,256.0,0.30909090899999997
2167,256.0,0.054545455
2168,256.0,0.333333333
2169,256.0,0.036363636
2170,256.0,0.090909091
2171,256.0,0.32075471699999997
2172,256.0,0.120689655
2173,256.0,0.508474576
